defect_id,unit_id,batch_id,checkpoint_id,defect_type,severity,root_cause,reported_date
DEF-01788,UNIT-47010,BATCH-2025-03292,6,Signal interference,Low,Handling damage,2025-02-19
DEF-01789,UNIT-21439,BATCH-2025-01500,6,Port instability,High,Process variation,2025-01-24
DEF-01790,UNIT-00579,BATCH-2025-00041,7,Fan failure,Medium,Environmental exposure,2025-03-20
DEF-01791,UNIT-46893,BATCH-2026-03284,8,Final assembly defect,Medium,Process variation,2026-05-19
DEF-01792,UNIT-31519,BATCH-2026-02206,5,Dead pixel,Low,Process variation,2026-07-18
DEF-01793,UNIT-33135,BATCH-2026-02316,8,Final assembly defect,Medium,Packaging error,2026-05-17
DEF-01794,UNIT-45093,BATCH-2025-03159,4,Battery not detected,Low,Investigation pending,2025-05-11
DEF-01795,UNIT-15269,BATCH-2025-01069,4,Charging instability,High,Investigation pending,2025-08-23
DEF-01796,UNIT-44456,BATCH-2025-03114,6,Connectivity drop,Low,Handling damage,2025-12-20
DEF-01797,UNIT-16385,BATCH-2025-01146,6,Signal interference,Low,Equipment calibration drift,2025-11-25
DEF-01798,UNIT-44483,BATCH-2026-03116,3,Low volume output,Medium,Process variation,2026-06-22
DEF-01799,UNIT-26699,BATCH-2026-01865,6,Signal interference,High,Supplier quality issue,2026-03-18
DEF-01800,UNIT-06177,BATCH-2026-00425,8,Final assembly defect,High,Packaging error,2026-02-18
DEF-01801,UNIT-41394,BATCH-2024-02899,8,Ingress issue,Low,Packaging error,2024-10-24
DEF-01802,UNIT-49480,BATCH-2026-03459,8,Final assembly defect,High,Supplier quality issue,2026-09-04
DEF-01803,UNIT-33521,BATCH-2024-02343,7,Thermal runaway risk,Medium,Process variation,2024-10-17
DEF-01804,UNIT-06870,BATCH-2024-00474,7,Overheating,High,Environmental exposure,2024-11-29
DEF-01805,UNIT-41833,BATCH-2025-02930,8,Final assembly defect,Low,Material defect,2025-06-13
DEF-01806,UNIT-41407,BATCH-2025-02900,8,Ingress issue,High,Process variation,2025-04-09
DEF-01807,UNIT-36079,BATCH-2025-02522,4,Battery not detected,Low,Environmental exposure,2025-05-05
DEF-01808,UNIT-04491,BATCH-2026-00309,7,Fan failure,Medium,Environmental exposure,2026-01-20
DEF-01809,UNIT-46100,BATCH-2026-03231,5,Dead pixel,High,Material defect,2026-05-14
DEF-01810,UNIT-16313,BATCH-2024-01140,5,Dead pixel,High,Material defect,2024-11-18
DEF-01811,UNIT-28876,BATCH-2025-02019,5,Dead pixel,High,Packaging error,2025-11-02
DEF-01812,UNIT-42444,BATCH-2026-02975,2,Camera focus failed,Medium,Equipment calibration drift,2026-04-26
DEF-01813,UNIT-05623,BATCH-2025-00388,5,Color calibration issue,High,Investigation pending,2025-01-26
DEF-01814,UNIT-25435,BATCH-2025-01777,8,Final assembly defect,Low,Material defect,2025-04-30
DEF-01815,UNIT-48610,BATCH-2025-03400,4,Charging instability,Low,Investigation pending,2025-12-12
DEF-01816,UNIT-34093,BATCH-2026-02382,7,Overheating,Medium,Handling damage,2026-04-14
DEF-01817,UNIT-23486,BATCH-2026-01645,3,Audio clipping,Medium,Packaging error,2026-06-22
DEF-01818,UNIT-17028,BATCH-2025-01191,3,Low volume output,High,Process variation,2025-03-12
DEF-01819,UNIT-25278,BATCH-2025-01767,6,Connectivity drop,High,Material defect,2025-12-28
DEF-01820,UNIT-11333,BATCH-2025-00790,3,Speaker distortion,Medium,Packaging error,2025-01-19
DEF-01821,UNIT-16292,BATCH-2025-01139,6,Connectivity drop,Medium,Material defect,2025-05-17
DEF-01822,UNIT-06595,BATCH-2026-00455,5,Color calibration issue,Low,Equipment calibration drift,2026-08-03
DEF-01823,UNIT-09832,BATCH-2026-00682,1,Connector misalignment,Medium,Material defect,2026-02-14
DEF-01824,UNIT-18116,BATCH-2025-01266,1,Connector misalignment,Medium,Investigation pending,2025-09-16
DEF-01825,UNIT-14375,BATCH-2025-01006,1,Short circuit,Low,Handling damage,2025-05-07
DEF-01826,UNIT-17339,BATCH-2024-01213,1,Short circuit,Low,Equipment calibration drift,2024-12-31
DEF-01827,UNIT-43840,BATCH-2025-03072,5,Dead pixel,Medium,Packaging error,2025-04-07
DEF-01828,UNIT-32930,BATCH-2025-02301,1,Short circuit,Low,Supplier quality issue,2025-02-24
DEF-01829,UNIT-28108,BATCH-2025-01965,4,Charging instability,Low,Handling damage,2025-07-14
DEF-01830,UNIT-42467,BATCH-2025-02977,8,Ingress issue,High,Environmental exposure,2025-09-08
DEF-01831,UNIT-36885,BATCH-2026-02577,8,Packaging damage,Medium,Investigation pending,2026-02-15
DEF-01832,UNIT-34525,BATCH-2024-02414,1,Short circuit,High,Equipment calibration drift,2024-11-17
DEF-01833,UNIT-14199,BATCH-2025-00993,1,Short circuit,Medium,Environmental exposure,2025-09-26
DEF-01834,UNIT-30840,BATCH-2025-02158,6,Signal interference,Low,Environmental exposure,2025-05-11
DEF-01835,UNIT-25009,BATCH-2026-01750,7,Overheating,Medium,Material defect,2026-08-31
DEF-01836,UNIT-13694,BATCH-2025-00959,1,Connector misalignment,High,Handling damage,2025-05-23
DEF-01837,UNIT-30078,BATCH-2025-02105,8,Ingress issue,High,Process variation,2025-12-21
DEF-01838,UNIT-23317,BATCH-2025-01632,4,Charging instability,Medium,Supplier quality issue,2026-01-18
DEF-01839,UNIT-34421,BATCH-2026-02406,6,Connectivity drop,Medium,Packaging error,2026-03-26
DEF-01840,UNIT-47915,BATCH-2025-03354,4,Cell imbalance,High,Investigation pending,2025-02-21
DEF-01841,UNIT-18588,BATCH-2026-01299,8,Final assembly defect,Medium,Equipment calibration drift,2026-05-25
DEF-01842,UNIT-38034,BATCH-2025-02660,7,Overheating,Medium,Equipment calibration drift,2025-02-15
DEF-01843,UNIT-18000,BATCH-2025-01257,7,Thermal runaway risk,Low,Equipment calibration drift,2025-04-06
DEF-01844,UNIT-24510,BATCH-2026-01716,8,Final assembly defect,Medium,Packaging error,2026-01-23
DEF-01845,UNIT-31477,BATCH-2025-02203,3,Low volume output,High,Supplier quality issue,2025-12-10
DEF-01846,UNIT-36900,BATCH-2026-02578,7,Thermal runaway risk,Medium,Supplier quality issue,2026-09-13
DEF-01847,UNIT-49738,BATCH-2025-03477,1,Short circuit,Low,Investigation pending,2025-01-29
DEF-01848,UNIT-42546,BATCH-2025-02983,2,Lens scratch,High,Handling damage,2025-07-09
DEF-01849,UNIT-02402,BATCH-2025-00167,5,Dead pixel,Medium,Equipment calibration drift,2025-11-10
DEF-01850,UNIT-35048,BATCH-2026-02450,3,Low volume output,Critical,Packaging error,2026-07-18
DEF-01851,UNIT-15553,BATCH-2025-01088,7,Overheating,Low,Investigation pending,2025-05-21
DEF-01852,UNIT-40451,BATCH-2025-02832,1,Short circuit,High,Material defect,2025-10-19
DEF-01853,UNIT-23605,BATCH-2025-01652,5,Dead pixel,Medium,Equipment calibration drift,2025-11-11
DEF-01854,UNIT-17910,BATCH-2026-01251,3,Speaker distortion,High,Environmental exposure,2026-06-14
DEF-01855,UNIT-06287,BATCH-2025-00434,7,Overheating,Medium,Process variation,2025-03-23
DEF-01856,UNIT-17775,BATCH-2026-01243,1,Power fluctuation,Low,Handling damage,2026-08-05
DEF-01857,UNIT-25762,BATCH-2025-01800,6,Connectivity drop,High,Packaging error,2026-01-14
DEF-01858,UNIT-11676,BATCH-2025-00815,7,Fan failure,High,Process variation,2025-04-18
DEF-01859,UNIT-14387,BATCH-2025-01006,8,Ingress issue,Low,Material defect,2025-05-10
DEF-01860,UNIT-32152,BATCH-2025-02248,5,Screen artifact,Low,Process variation,2025-03-11
DEF-01861,UNIT-33055,BATCH-2025-02310,4,Charging instability,Medium,Environmental exposure,2025-11-03
DEF-01862,UNIT-46801,BATCH-2024-03277,2,Camera focus failed,High,Handling damage,2024-11-23
DEF-01863,UNIT-17410,BATCH-2025-01218,5,Color calibration issue,Low,Investigation pending,2025-03-08
DEF-01864,UNIT-22127,BATCH-2024-01548,4,Battery not detected,Low,Supplier quality issue,2024-11-22
DEF-01865,UNIT-42043,BATCH-2025-02945,7,Fan failure,Medium,Handling damage,2025-11-22
DEF-01866,UNIT-46686,BATCH-2025-03270,4,Battery not detected,Low,Supplier quality issue,2025-05-28
DEF-01867,UNIT-02618,BATCH-2026-00180,7,Thermal runaway risk,Medium,Process variation,2026-09-12
DEF-01868,UNIT-04091,BATCH-2026-00281,7,Thermal runaway risk,Medium,Environmental exposure,2026-01-25
DEF-01869,UNIT-49032,BATCH-2026-03429,4,Cell imbalance,Medium,Environmental exposure,2026-07-17
DEF-01870,UNIT-06520,BATCH-2025-00450,5,Dead pixel,Medium,Equipment calibration drift,2025-12-26
DEF-01871,UNIT-43773,BATCH-2026-03068,7,Fan failure,High,Packaging error,2026-03-28
DEF-01872,UNIT-06153,BATCH-2025-00424,1,Power fluctuation,Medium,Environmental exposure,2026-01-11
DEF-01873,UNIT-36270,BATCH-2026-02536,2,Lens scratch,Low,Material defect,2026-08-10
DEF-01874,UNIT-00526,BATCH-2025-00037,8,Final assembly defect,Medium,Environmental exposure,2026-01-19
DEF-01875,UNIT-12210,BATCH-2024-00852,4,Charging instability,High,Environmental exposure,2025-01-05
DEF-01876,UNIT-20595,BATCH-2026-01439,8,Packaging damage,Medium,Environmental exposure,2026-08-22
DEF-01877,UNIT-32873,BATCH-2026-02297,4,Cell imbalance,Critical,Equipment calibration drift,2026-08-18
DEF-01878,UNIT-15194,BATCH-2025-01064,8,Final assembly defect,Medium,Packaging error,2025-08-15
DEF-01879,UNIT-32698,BATCH-2025-02284,7,Overheating,High,Packaging error,2025-01-28
DEF-01880,UNIT-32793,BATCH-2026-02292,2,Lens scratch,Medium,Handling damage,2026-07-21
DEF-01881,UNIT-00172,BATCH-2025-00012,6,Signal interference,High,Handling damage,2025-04-24
DEF-01882,UNIT-39815,BATCH-2025-02786,6,Connectivity drop,Medium,Investigation pending,2025-06-21
DEF-01883,UNIT-37253,BATCH-2025-02604,3,Audio clipping,Medium,Supplier quality issue,2025-03-11
DEF-01884,UNIT-47062,BATCH-2024-03295,6,Signal interference,Low,Material defect,2025-01-05
DEF-01885,UNIT-31627,BATCH-2025-02214,6,Signal interference,High,Handling damage,2025-09-09
DEF-01886,UNIT-13930,BATCH-2025-00975,2,Camera focus failed,Critical,Material defect,2025-10-17
DEF-01887,UNIT-23255,BATCH-2025-01628,1,Short circuit,High,Material defect,2025-10-26
DEF-01888,UNIT-13176,BATCH-2026-00922,6,Connectivity drop,Low,Process variation,2026-07-24
DEF-01889,UNIT-10678,BATCH-2025-00745,2,Camera focus failed,Medium,Packaging error,2025-11-16
DEF-01890,UNIT-01946,BATCH-2025-00135,4,Charging instability,Critical,Investigation pending,2025-10-06
DEF-01891,UNIT-32833,BATCH-2026-02294,6,Connectivity drop,High,Handling damage,2026-09-22
DEF-01892,UNIT-02460,BATCH-2026-00170,2,Camera focus failed,Medium,Handling damage,2026-06-19
DEF-01893,UNIT-29225,BATCH-2026-02046,5,Screen artifact,Medium,Handling damage,2026-04-06
DEF-01894,UNIT-14633,BATCH-2024-01024,6,Connectivity drop,Low,Supplier quality issue,2024-11-03
DEF-01895,UNIT-05743,BATCH-2026-00396,6,Connectivity drop,Low,Process variation,2026-07-28
DEF-01896,UNIT-42599,BATCH-2025-02986,6,Connectivity drop,Medium,Handling damage,2025-02-22
DEF-01897,UNIT-49193,BATCH-2026-03440,6,Signal interference,Medium,Handling damage,2026-04-13
DEF-01898,UNIT-22794,BATCH-2025-01596,1,Connector misalignment,High,Packaging error,2025-07-22
DEF-01899,UNIT-28472,BATCH-2025-01991,1,Power fluctuation,High,Handling damage,2025-06-11
DEF-01900,UNIT-48311,BATCH-2025-03381,4,Cell imbalance,High,Supplier quality issue,2025-09-02
DEF-01901,UNIT-00315,BATCH-2025-00022,3,Audio clipping,Medium,Environmental exposure,2025-10-20
DEF-01902,UNIT-37060,BATCH-2026-02590,8,Packaging damage,Medium,Supplier quality issue,2026-09-12
DEF-01903,UNIT-16615,BATCH-2025-01163,7,Overheating,Medium,Process variation,2025-09-21
DEF-01904,UNIT-04075,BATCH-2026-00281,4,Cell imbalance,High,Investigation pending,2026-01-23
DEF-01905,UNIT-32529,BATCH-2025-02273,5,Dead pixel,High,Supplier quality issue,2025-02-17
DEF-01906,UNIT-04199,BATCH-2026-00289,6,Signal interference,Low,Equipment calibration drift,2026-07-10
DEF-01907,UNIT-39502,BATCH-2026-02765,3,Audio clipping,Low,Process variation,2026-06-17
DEF-01908,UNIT-21009,BATCH-2026-01468,8,Ingress issue,High,Supplier quality issue,2026-07-16
DEF-01909,UNIT-14079,BATCH-2025-00985,2,Lens scratch,High,Process variation,2025-10-14
DEF-01910,UNIT-49772,BATCH-2025-03479,5,Color calibration issue,High,Environmental exposure,2025-03-14
DEF-01911,UNIT-15060,BATCH-2025-01054,8,Packaging damage,Low,Investigation pending,2025-04-17
DEF-01912,UNIT-32034,BATCH-2025-02240,4,Cell imbalance,Medium,Material defect,2025-12-23
DEF-01913,UNIT-28299,BATCH-2026-01979,2,Lens scratch,Medium,Packaging error,2026-03-13
DEF-01914,UNIT-09010,BATCH-2025-00624,6,Port instability,High,Process variation,2025-12-21
DEF-01915,UNIT-26628,BATCH-2026-01860,6,Signal interference,Medium,Packaging error,2026-09-01
DEF-01916,UNIT-31930,BATCH-2026-02233,5,Color calibration issue,High,Handling damage,2026-08-28
DEF-01917,UNIT-10270,BATCH-2025-00716,7,Fan failure,High,Environmental exposure,2025-11-19
DEF-01918,UNIT-03732,BATCH-2025-00257,7,Fan failure,Medium,Environmental exposure,2025-05-26
DEF-01919,UNIT-22696,BATCH-2026-01589,6,Port instability,Medium,Investigation pending,2026-07-19
DEF-01920,UNIT-05228,BATCH-2025-00359,4,Cell imbalance,Critical,Material defect,2025-09-17
DEF-01921,UNIT-16673,BATCH-2025-01167,8,Ingress issue,Low,Equipment calibration drift,2025-12-18
DEF-01922,UNIT-46979,BATCH-2025-03290,6,Connectivity drop,Medium,Packaging error,2025-06-30
DEF-01923,UNIT-42196,BATCH-2024-02956,7,Fan failure,Low,Packaging error,2024-11-04
DEF-01924,UNIT-47709,BATCH-2026-03340,5,Color calibration issue,Low,Equipment calibration drift,2026-04-02
DEF-01925,UNIT-19800,BATCH-2025-01384,2,Sensor calibration drift,Low,Investigation pending,2026-01-04
DEF-01926,UNIT-48304,BATCH-2025-03380,2,Lens scratch,High,Handling damage,2025-10-20
DEF-01927,UNIT-09594,BATCH-2026-00665,4,Cell imbalance,Medium,Handling damage,2026-01-27
DEF-01928,UNIT-02952,BATCH-2026-00205,6,Port instability,Medium,Material defect,2026-06-01
DEF-01929,UNIT-07385,BATCH-2026-00512,6,Port instability,Low,Supplier quality issue,2026-08-16
DEF-01930,UNIT-16099,BATCH-2026-01125,7,Overheating,Critical,Equipment calibration drift,2026-05-31
DEF-01931,UNIT-36093,BATCH-2025-02523,7,Thermal runaway risk,High,Packaging error,2026-01-24
DEF-01932,UNIT-08270,BATCH-2026-00573,5,Screen artifact,Low,Equipment calibration drift,2026-08-12
DEF-01933,UNIT-35854,BATCH-2026-02505,5,Screen artifact,Medium,Supplier quality issue,2026-04-05
DEF-01934,UNIT-28901,BATCH-2025-02021,1,Power fluctuation,Medium,Process variation,2025-12-17
DEF-01935,UNIT-36321,BATCH-2025-02539,3,Low volume output,High,Investigation pending,2025-06-23
DEF-01936,UNIT-47812,BATCH-2026-03347,7,Overheating,Low,Environmental exposure,2026-05-08
DEF-01937,UNIT-26359,BATCH-2026-01842,7,Overheating,Medium,Investigation pending,2026-03-28
DEF-01938,UNIT-25577,BATCH-2025-01787,5,Screen artifact,High,Environmental exposure,2025-03-05
DEF-01939,UNIT-09624,BATCH-2025-00667,7,Fan failure,High,Process variation,2025-09-28
DEF-01940,UNIT-21427,BATCH-2026-01499,7,Thermal runaway risk,Low,Environmental exposure,2026-01-20
DEF-01941,UNIT-06953,BATCH-2026-00480,7,Thermal runaway risk,Low,Process variation,2026-01-29
DEF-01942,UNIT-10073,BATCH-2025-00701,3,Audio clipping,Medium,Supplier quality issue,2025-07-23
DEF-01943,UNIT-28462,BATCH-2025-01990,7,Fan failure,Medium,Packaging error,2025-06-20
DEF-01944,UNIT-46285,BATCH-2025-03242,2,Lens scratch,Low,Material defect,2025-07-27
DEF-01945,UNIT-36165,BATCH-2026-02528,4,Battery not detected,Medium,Equipment calibration drift,2026-03-26
DEF-01946,UNIT-45272,BATCH-2024-03171,1,Power fluctuation,Critical,Investigation pending,2024-11-10
DEF-01947,UNIT-28052,BATCH-2025-01961,4,Charging instability,Medium,Environmental exposure,2025-12-07
DEF-01948,UNIT-14325,BATCH-2025-01002,5,Dead pixel,Medium,Supplier quality issue,2025-04-02
DEF-01949,UNIT-47871,BATCH-2025-03351,3,Low volume output,Medium,Packaging error,2025-09-01
DEF-01950,UNIT-17895,BATCH-2024-01250,3,Speaker distortion,High,Supplier quality issue,2024-10-14
DEF-01951,UNIT-22318,BATCH-2025-01562,2,Sensor calibration drift,Low,Supplier quality issue,2025-03-28
DEF-01952,UNIT-02714,BATCH-2025-00187,2,Camera focus failed,High,Supplier quality issue,2025-01-20
DEF-01953,UNIT-11370,BATCH-2026-00793,3,Speaker distortion,Medium,Handling damage,2026-08-24
DEF-01954,UNIT-43633,BATCH-2026-03058,8,Ingress issue,High,Packaging error,2026-07-17
DEF-01955,UNIT-02682,BATCH-2026-00185,3,Low volume output,Low,Material defect,2026-02-12
DEF-01956,UNIT-42939,BATCH-2026-03010,4,Charging instability,Critical,Packaging error,2026-04-26
DEF-01957,UNIT-18539,BATCH-2025-01296,3,Speaker distortion,High,Environmental exposure,2025-08-07
DEF-01958,UNIT-32336,BATCH-2024-02260,1,Short circuit,Critical,Environmental exposure,2024-10-28
DEF-01959,UNIT-07411,BATCH-2025-00514,3,Low volume output,Medium,Process variation,2025-06-30
DEF-01960,UNIT-28313,BATCH-2024-01980,1,Short circuit,Low,Supplier quality issue,2024-12-16
DEF-01961,UNIT-29290,BATCH-2025-02051,4,Charging instability,Low,Handling damage,2025-09-04
DEF-01962,UNIT-14038,BATCH-2025-00982,1,Power fluctuation,Low,Packaging error,2025-04-09
DEF-01963,UNIT-39383,BATCH-2025-02756,3,Low volume output,High,Investigation pending,2025-11-03
DEF-01964,UNIT-10502,BATCH-2025-00732,3,Speaker distortion,Medium,Handling damage,2025-05-21
DEF-01965,UNIT-23312,BATCH-2025-01632,1,Connector misalignment,Low,Environmental exposure,2026-01-16
DEF-01966,UNIT-33951,BATCH-2024-02373,7,Fan failure,Low,Environmental exposure,2024-11-29
DEF-01967,UNIT-05390,BATCH-2025-00370,1,Power fluctuation,Medium,Equipment calibration drift,2025-05-01
DEF-01968,UNIT-07136,BATCH-2026-00494,1,Power fluctuation,High,Investigation pending,2026-01-14
DEF-01969,UNIT-01730,BATCH-2026-00121,3,Speaker distortion,Medium,Environmental exposure,2026-08-31
DEF-01970,UNIT-40492,BATCH-2026-02835,8,Packaging damage,Medium,Handling damage,2026-01-30
DEF-01971,UNIT-30481,BATCH-2024-02133,6,Port instability,High,Packaging error,2024-11-22
DEF-01972,UNIT-49034,BATCH-2026-03429,8,Final assembly defect,Critical,Packaging error,2026-07-21
DEF-01973,UNIT-02502,BATCH-2026-00173,1,Connector misalignment,High,Investigation pending,2026-10-03
DEF-01974,UNIT-09980,BATCH-2024-00694,1,Short circuit,Medium,Handling damage,2024-10-08
DEF-01975,UNIT-45496,BATCH-2025-03188,5,Screen artifact,Low,Handling damage,2025-07-31
DEF-01976,UNIT-01489,BATCH-2025-00105,8,Packaging damage,High,Material defect,2025-01-21
DEF-01977,UNIT-24511,BATCH-2026-01716,8,Ingress issue,Low,Process variation,2026-01-17
DEF-01978,UNIT-40616,BATCH-2025-02845,6,Port instability,Critical,Packaging error,2025-05-18
DEF-01979,UNIT-42707,BATCH-2025-02994,4,Battery not detected,High,Investigation pending,2025-02-19
DEF-01980,UNIT-21101,BATCH-2025-01475,3,Speaker distortion,Medium,Supplier quality issue,2025-11-19
DEF-01981,UNIT-12420,BATCH-2025-00868,1,Connector misalignment,Critical,Packaging error,2025-05-29
DEF-01982,UNIT-23242,BATCH-2025-01628,1,Power fluctuation,Low,Equipment calibration drift,2025-10-22
DEF-01983,UNIT-38687,BATCH-2025-02707,3,Low volume output,Critical,Packaging error,2025-06-18
DEF-01984,UNIT-31837,BATCH-2025-02227,7,Overheating,Low,Material defect,2025-03-11
DEF-01985,UNIT-04926,BATCH-2025-00339,8,Packaging damage,Medium,Equipment calibration drift,2025-06-04
DEF-01986,UNIT-42920,BATCH-2024-03008,1,Connector misalignment,Critical,Supplier quality issue,2024-12-11
DEF-01987,UNIT-41028,BATCH-2025-02874,7,Thermal runaway risk,Low,Handling damage,2025-04-13
DEF-01988,UNIT-38468,BATCH-2024-02692,1,Short circuit,Low,Environmental exposure,2024-12-12
DEF-01989,UNIT-48067,BATCH-2025-03365,3,Audio clipping,Low,Packaging error,2025-08-23
DEF-01990,UNIT-24124,BATCH-2026-01688,2,Camera focus failed,Medium,Investigation pending,2026-05-25
DEF-01991,UNIT-31893,BATCH-2026-02231,6,Port instability,High,Investigation pending,2026-07-05
DEF-01992,UNIT-42727,BATCH-2025-02995,5,Dead pixel,Critical,Investigation pending,2025-04-08
DEF-01993,UNIT-16059,BATCH-2025-01123,5,Dead pixel,Low,Investigation pending,2025-04-15
DEF-01994,UNIT-23579,BATCH-2024-01651,6,Connectivity drop,Medium,Environmental exposure,2025-01-17
DEF-01995,UNIT-23313,BATCH-2025-01632,4,Charging instability,Medium,Handling damage,2026-01-19
DEF-01996,UNIT-42306,BATCH-2025-02965,1,Connector misalignment,Medium,Investigation pending,2025-09-21
DEF-01997,UNIT-47973,BATCH-2025-03358,7,Thermal runaway risk,Medium,Environmental exposure,2025-09-07
DEF-01998,UNIT-10156,BATCH-2025-00707,2,Camera focus failed,Medium,Handling damage,2025-05-31
